Country code,Year,cereal_yield_(kg_per_hectare),"co2_emissions,_total_(ktco2)",co2_emissions_per_capita_(metric_tons),"co2_emissions_per_units_of_gdp_(kg/$1,000_of_2005_ppp_$)",energy_use_per_capita_(kilograms_of_oil_equivalent),"energy_use_per_units_of_gdp_(kg_oil_eq./$1,000_of_2005_ppp_$)","foreign_direct_investment,_net_inflows_(%_of_gdp)",gdp_($),gni_per_capita_(atlas_$),nationally_terrestrial_protected_areas_(%_of_total_land_area),population,population_growth_(annual_%),population_in_urban_agglomerations_>1million_(%),ratio_of_girls_to_boys_in_primary_&_secondary_school_(%),"under-five_mortality_rate_(per_1,000)",urban_population,urban_population_growth_(annual_%)
PRT,2005,2027.3,65309.27,6.1907901322385,290.72771366981596,2508.874702543,117.820082828527,2.12302636782282,191175943888.972,17990.0,5.91945640312,10549424.0,0.451138937019419,38.3937739159977,101.759,4.9,6076468.224,1.56817032604791
PRT,2006,3122.5,59108.373,5.58450981940874,259.390155325856,2333.47659524294,108.385673239518,5.45538535485054,201060414656.88,18650.0,5.91945640312,10584344.0,0.330466689892584,38.5058818949951,101.396,4.6,6162205.0768,1.40110375145576
PRT,2007,3463.3,60234.142,5.67800149599348,258.170226400633,2385.06400863095,108.445289336881,1.28156882868668,231741573802.622,19920.0,5.91945640312,10608335.0,0.22640847104148,38.6585642327472,100.546,4.4,6241944.314,1.28570421261744
PRT,2008,3597.8,56310.452,5.30109797086594,241.373153653321,2299.87941534565,104.719654410321,1.85817233411058,251925293880.69,21520.0,5.91945640312,10622413.0,0.132618992636003,38.848649548836,99.858,4.1,6316086.7698,1.18081117630744
PRY,1990,1979.3,2262.539,0.533132337070497,133.1406794586,723.8933423817,180.779976674932,1.46070091437044,5264595869.24703,1190.0,2.91019828659,4243860.0,2.63363886135737,25.7008713765299,97.554,50.1,2066759.82,4.16480885428043
PRY,1991,1768.4,2233.203,0.512869370748342,128.24727301452498,728.514437694333,182.171124490593,1.3778661739666,6248792635.07395,1260.0,3.10326621822,4354331.0,2.56977495112964,25.9521382274338,98.132,49.3,2150168.6478,3.95642033397854
PRY,1993,1967.4,2951.935,0.645214629296143,157.741227966048,716.983222957382,175.287119797221,1.09094206826388,6874792180.24422,1550.0,3.75768026849,4575121.0,2.44132054670814,26.4246125949456,98.4,46.4,2321416.3954,3.79054736345892
PRY,1994,1790.4,3498.318,0.746655084391248,180.22109844885202,765.212834982456,184.700406587515,1.97530823662287,6940688924.29651,1580.0,3.75770717519,4685320.0,2.38010699876474,26.6278930788079,98.305,44.4,2409191.544,3.71137176542551
PRY,1995,2462.7,3964.027,0.826637179860136,193.654259908669,818.623399887183,191.776891375602,1.27947446765662,8065811597.55476,1680.0,3.76295170335,4795365.0,2.32156099448616,26.8484672178239,99.187,42.7,2498385.165,3.63533568664394
PRY,1996,1989.6,3751.341,0.764776000733922,182.52914512034198,818.745604109966,195.410074382322,1.70852030698097,8744408795.70206,1710.0,3.77458425594,4905150.0,2.26358471918103,27.0877343200514,99.041,41.1,2586976.11,3.48450793576296
PRY,1997,2261.7,4195.048,0.836558483642926,198.188877278792,871.045237454259,206.359126164554,2.65777116581745,8872095650.39717,1770.0,3.95012815292,5014650.0,2.20779547608128,27.3420079168038,99.252,39.3,2676820.17,3.41399178120502
PRY,1998,1998.2,4503.076,0.878811877323601,211.515721458597,841.314194826358,202.490639332278,4.31957335545456,7915133552.90666,1650.0,4.3673870045,5124050.0,2.15815136381362,27.6135673929802,98.952,38.1,2768011.81,3.34997180262275
PRY,1999,2205.3,4503.076,0.860414073255293,214.697003260895,785.91967502386,196.10859965715,1.29593392385507,7292038448.91154,1490.0,4.3673870045,5233615.0,2.11571019054301,27.8996831062277,98.491,36.7,2860693.959,3.29349340408825
PRY,2000,1844.5,3689.002,0.690366814951664,181.971731789454,720.54531650279,189.926393095782,1.47215506950061,7071265939.07756,1350.0,4.36826241756,5343539.0,2.07859236493779,28.2004304637807,98.452,35.3,2954977.067,3.24266516777452
PRY,2001,2160.2,3821.014,0.700599440292589,184.6715029913,718.504906836751,189.391217607528,1.30628406863194,6445764900.75258,1270.0,4.45188651581,5453921.0,2.04466319934316,28.5116341069113,98.281,34.1,3050923.4074,3.19534112389561
PRY,2002,2090.4,3898.021,0.700489639260562,188.48483368687099,698.155285388688,187.85671547263,0.198194621073696,5045545608.56706,1090.0,4.45188651581,5564709.0,2.01098927184795,28.8372312011284,98.122,32.7,3148512.3522,3.14857708180868
PRY,2003,2323.4,4070.37,0.717150531894088,189.540967372396,698.534503081,184.620800750549,0.493547525271144,5551643681.11198,1030.0,5.44083552957,5675754.0,1.97587257228657,29.1767754557368,98.27,31.5,3247666.4388,3.10066474714089
PRY,2004,2445.8,4088.705,0.706552769077956,182.834059454898,692.058665564395,179.083432609288,0.542162569377614,6949760482.95889,1080.0,5.44529282184,5786836.0,1.93822648307368,29.5257719416966,98.67,30.5,3348263.3096,3.05050767567614
PRY,2005,2115.2,3832.015,0.64973457971561,166.564982798001,696.780469244887,178.625596508281,0.715888476569731,7473231061.95981,1220.0,5.44529282184,5897816.0,1.8996430081748,29.8782125451184,99.059,29.4,3450222.36,2.99968847715698
PRY,2006,2422.6,3986.029,0.663387642739228,166.08048448481,699.041723051155,175.006558096333,1.86842130467918,9275210016.39174,1400.0,5.44529282184,6008597.0,1.86091641446863,30.2271229040656,99.321,28.4,3551080.827,2.88133343189283
PRY,2007,2334.4,4136.376,0.675956298887372,161.430015034506,707.559776085317,168.977470110529,1.68789070715077,12222355341.2556,1660.0,5.44529282184,6119295.0,1.82556167750293,30.5650078971516,99.289,27.4,3653219.115,2.83567127615332
PRY,2008,2681.3,4118.041,0.660976090495361,151.86549179993,719.666748097426,165.350224014856,1.65173611834696,16873155276.0934,2130.0,5.44529282184,6230242.0,1.79682825364815,30.8841935834916,99.523,26.2,3756835.926,2.79683658710648
ROM,1990,3010.7,158861.774,6.84542482871547,871.09539346466,2682.5543585987,341.360953186065,2.61102699595309e-05,38299106119.9263,1710.0,2.81923282106,23207000.0,0.237278726175541,8.78846899642349,97.675,37.4,12346124.0,1.59990391232587
ROM,1991,3191.6,137530.835,5.93188850549925,865.8212761612671,2214.16734957947,323.18092264719,0.138663278135459,28846858763.0854,1430.0,2.847881644,23185000.0,-0.0948439397344897,8.87606210912228,99.347,36.3,12371516.0,0.205456580257216
ROM,1992,2128.2,125063.035,5.48786848918338,863.683807902108,2052.10215454825,322.960983219204,0.306891461188386,25090303816.8056,1240.0,4.25584668006,22789000.0,-1.72275533556213,9.04232305059459,99.929,35.1,12196672.8,-1.42335402301851
ROM,1993,2422.6,122133.102,5.36730837178642,830.892160878519,1996.16286530433,309.018219511418,0.356585192210793,26361161947.6427,1190.0,4.40261745009,22755000.0,-0.149306183780715,8.99328059767084,99.275,34.0,12214884.0,0.149201491142427
ROM,1994,2772.8,116808.618,5.13873643922397,764.323445114744,1883.83850248559,280.197661679849,1.13392167503705,30072623842.2824,1270.0,4.59009027753,22731000.0,-0.105526978466497,8.9405041573182,100.964,33.1,12238370.4,0.192092282178685
ROM,1995,3085.0,128524.683,5.66662329703276,784.795523136728,2040.62620695737,282.615276800596,1.18104502386182,35477055618.9246,1470.0,4.64007332655,22681000.0,-0.220206188008301,8.89823200035272,101.046,32.2,12247740.0,0.0765299208754811
ROM,1996,2430.2,127835.287,5.65442706121727,750.4991678217821,2098.85637827318,278.576405393115,0.744332368309587,35333677695.2593,1590.0,4.64016095678,22608000.0,-0.322374345268835,8.86513181174805,100.451,31.2,12185712.0,-0.50773123054501
ROM,1997,3498.0,115987.21,5.14264476367828,725.19834755519,1978.36960184446,278.982980944778,3.44330283937202,35285888482.0479,1520.0,4.64013843436,22554000.0,-0.239139198116354,8.82497118027844,99.346,30.2,12134052.0,-0.424840287928837
ROM,1998,2620.2,103680.758,4.60741936630671,680.860311444507,1806.01573123584,266.883549223909,4.82245322032628,42115494069.2734,1520.0,4.64034671196,22503000.0,-0.226380001162671,8.78379327200818,100.049,29.0,12084111.0,-0.412426580740678
ROM,1999,3178.4,89639.815,3.99144353676468,595.804638558864,1607.41827609358,239.940075859656,2.92478686515165,35592337082.8604,1580.0,4.64949144464,22457994.0,-0.200200254433393,8.74051351158078,100.265,27.9,12037484.784,-0.386593610873566
ROM,2000,1860.3,89984.513,4.00946901038186,585.794041139333,1612.3985652542,235.575700678022,2.79872122712032,37052636395.1938,1690.0,4.70332243246,22443000.0,-0.0667869384411378,8.68577284676737,100.333,26.8,12007005.0,-0.253528360135392
ROM,2001,3005.2,95672.03,4.32279188505332,589.23314838038,1654.81357310681,225.56510643868,2.87948859073171,40180746113.1837,1750.0,4.70522117996,22132000.0,-1.39542356419128,8.74698174588831,100.199,25.7,11849472.8,-1.32068523322686
ROM,2002,2513.7,92173.712,4.22754513813132,540.14025120093,1739.56627968398,222.258955632229,2.49647951247323,45824529874.3372,1930.0,4.70734213207,21803129.0,-1.49710381555737,8.83922211348656,100.355,24.5,11682116.5182,-1.422420740622
ROM,2003,2534.1,95939.721,4.41264205848833,534.419360642738,1806.31282853156,218.764299063793,3.09877710028923,59507345650.253,2310.0,4.787216066,21742013.0,-0.280631242029144,8.87836374672391,100.407,23.3,11658067.3706,-0.206075121133237
ROM,2004,3995.3,95378.67,4.39839307462477,490.12374711733804,1783.76505483772,198.769322755132,8.53496855864192,75489440362.1003,3010.0,4.78954851319,21684890.0,-0.263174845494473,8.90348533010774,100.265,21.9,11636111.974,-0.188505486942655
ROM,2005,3334.2,94960.632,4.38934101666279,468.431225738662,1767.37012599072,188.614042816197,6.55336940529776,98913392471.9673,3920.0,7.10980896245,21634371.0,-0.233309540191868,8.92600945042497,100.27,20.5,11617657.227,-0.158724813297912
ROM,2006,3102.2,102001.272,4.72497916171206,466.32251452329,1841.86169083772,181.77891281204,9.29002758892597,122641508767.76,4870.0,7.10980896245,21587666.0,-0.216116691485534,8.94706264215872,99.927,18.9,11631434.4408,0.118518311248894
ROM,2007,1642.9,98422.28,4.56782197583844,424.4908688974,1830.62437876716,170.121195019865,5.86298080126175,169282491900.094,6430.0,7.10980896245,21546873.0,-0.189143146569654,8.96574644497139,99.251,17.4,11648239.5438,0.144375784044177
ROM,2008,3247.1,94659.938,4.40000005577861,373.096700086479,1832.17381991745,155.358635802352,6.9390344651053,200071062765.493,8290.0,7.10980896245,21513622.0,-0.154438571172897,8.98208121347489,98.886,16.0,11668988.5728,0.17797170721094
RUS,1992,1743.2,2220720.532,14.9353384043204,1461.5250681111002,5351.21632400514,523.653136654504,0.252278648370928,460205414725.771,3070.0,8.37796300874,148689000.0,0.0437249639508604,16.7350523576055,104.824963862253,26.2,109137726.0,0.0437249639508604
RUS,1993,1635.8,2030029.198,13.6683894290331,1462.83130810234,5057.92045515755,541.313549347644,0.27835233215204,435060123490.732,2900.0,8.55964633953,148520000.0,-0.113724697579415,16.7008281712901,105.415824819609,26.2,109013680.0,-0.113724697579415
RUS,1994,1457.6,1752998.349,11.8177539437493,1444.8134597007202,4428.88942670694,541.466600649349,0.174645274511605,395086555837.015,2650.0,8.78434643712,148336000.0,-0.123965844425279,16.705696526804,105.607382835424,26.1,108878624.0,-0.123965844425279
RUS,2003,1783.5,1584998.411,10.961303425702,1065.02073384458,4462.82985523433,433.616892339678,1.8492300277151,430347770733.154,2590.0,9.02110882224,144599446.748596,-0.483095545586835,17.7316363074183,99.608,19.2,105702195.573224,-0.61980096674014
RUS,2005,1860.1,1615683.867,11.2866494376528,952.234390491973,4552.6484596577,384.098793450957,1.68662202890408,764000901160.579,4460.0,9.02111418671,143150000.0,-0.487509848113798,17.8745288159273,98.892,16.6,104356350.0,-0.62459006149167
RUS,2006,1886.8,1669603.435,11.7165153333333,909.8305138786579,4706.47578245614,365.475156894732,3.00035465434084,989930542278.685,5820.0,9.02111418671,142500000.0,-0.455103183541881,17.9605466666667,98.634,15.5,103854000.0,-0.482541789832841
RUS,2007,1989.8,1667575.584,11.7352257846587,837.2642825425099,4733.22084447572,337.697529402966,4.23735889233648,1299705764824.48,7590.0,9.02111418671,142100000.0,-0.281096460565032,18.0281773399015,98.338,14.4,103534060.0,-0.308542597693544
RUS,2008,2388.1,1708653.318,12.0370082282494,815.11208328649,4850.17759070095,328.440280616197,4.51591529227502,1660846387626.0,9630.0,9.02111418671,141950000.0,-0.105615218407472,18.0644783374428,98.038,13.4,103396380.0,-0.133068890508531
SAS,1991,1961.48505751236,829911.773,0.723665925546587,592.476911545147,353.145833508362,286.188783257115,0.109328647063654,359748301236.552,349.317543925216,5.54095952283736,1146816153.2867,2.13572557589954,10.6082165036674,69.2854052155455,117.1907170585,288696112.166527,3.10530206641604
SAS,1999,2353.2118252709,1283446.333,0.960687417543982,584.96487365115,414.533205401087,249.424135608573,0.529499104054063,584729946633.874,433.631266974333,6.09885984317514,1335966631.35358,1.83727445728124,11.7154012323045,78.725,91.5035320924,362097444.124888,2.76951646983275
SAS,2000,2375.82692668054,1336053.115,0.982407548340671,584.207936186966,416.879262299291,244.92529266453,0.723423521805844,608203400183.594,442.887508682943,6.10950037040893,1359978470.5,1.79733824055887,11.8921543665036,79.455,88.7745957961,371936785.6575,2.71731869204213
SAS,2001,2460.044035305,1359910.617,0.9829912902183,568.1315958905569,417.345437995059,238.258876051806,0.988993361643306,622030685509.509,452.39355352682,6.11137788940746,1383441166.29761,1.72522553162089,12.081018594004,80.418,86.1659287257,381667689.995275,2.61627908639727
SAS,2002,2305.06363709438,1389855.339,0.988260844569297,559.8440612922601,421.208845866776,235.647000406835,1.0327586317611,655708286018.214,459.023338488448,6.11137891003906,1406364874.85824,1.65700639239881,12.2769608114501,82.213,83.7278462295,391348276.959015,2.53639153051151
SAS,2003,2466.83587442408,1449891.463,1.01480891371637,542.0826391602061,426.765676916686,225.164220663619,0.712968386578429,765901613432.262,515.322671758514,6.11137891003906,1428733472.28523,1.59052588889821,12.4743158611874,89.032,81.3387671673,400977265.253805,2.46046523306882
SAS,2004,2436.5808518337,1534610.164,1.05795406526193,531.355805756085,445.164089283028,220.682742749484,0.857507904915231,911231649974.958,607.066614106106,6.10354856591906,1450545174.30307,1.52664597288027,12.661880539396,88.375,79.0179265926,410560901.383999,2.39006970236267
SAS,2005,2530.70802545545,1602354.322,1.08870357979665,509.633993841763,455.319098358535,210.389602003715,1.07467817964962,1044832800352.91,708.302680368283,6.10354856591906,1471800361.21429,1.46532402352999,12.8360967795824,89.393,76.7832530286,420103157.324071,2.32419987093415
SAS,2006,2552.84405056616,1713919.13,1.14773973053683,501.350668544578,470.846685142191,202.995331263264,2.19659524980599,1187617767382.32,793.509520307476,6.10354856591906,1493299468.85986,1.4607353152051,12.9925500419502,89.651,74.6337726954,430980035.919248,2.58909708378745
SAS,2007,2702.88329820276,1838124.087,1.21372388498603,492.814958160159,489.837136634436,196.270851442244,2.17028711709934,1508631450452.24,915.836082846583,6.10354856591906,1514449958.29603,1.41635953653181,13.1354931073469,91.41,72.5675322473,441903175.816479,2.53448860431146
SAS,2008,2773.13194196062,1970176.424,1.28284124712525,504.63767863711996,498.123530146808,193.392752886332,3.34934774112247,1524791717463.28,999.782884598843,6.10354856591906,1535791297.96069,1.40918090741434,13.2619134095475,92.237,70.7891390032,453025943.304652,2.51701460792238
SAU,2005,4753.2,367033.697,15.2669159368475,748.1652710001821,6053.80532251498,296.670717153173,3.83634825744912,315580048570.895,12230.0,31.2943930592,24041116.0,3.50200233690122,38.754390603165,94.37,21.0,19574276.6472,4.21690739084245
SAU,2008,5218.2,433556.744,16.5690650602854,805.703044257825,5888.24579266753,286.327414566194,8.28356161081606,476304800000.0,16790.0,31.2943930592,26166639.0,2.56430753325662,38.7661250648201,90.699,18.9,21566543.8638,2.37036807852934
SDN,1991,681.1,5386.823,0.198337416130469,183.71635386631598,390.570610863599,361.778478086049,-0.00544852704192426,11379222223.3522,430.0,4.74784129676,27159893.0,2.48166920211779,9.3784500550131,77.534,123.6,7479834.5322,5.95449695340332
SDN,1992,651.5,4756.099,0.170677620908277,152.194512391655,380.455429181225,339.254954591333,0.00127987599896883,7031931224.00226,330.0,4.74783823081,27865979.0,2.56651910189192,9.86668008326569,78.811,122.8,7936230.8192,5.92277842621854
SDN,2001,626.1,6369.579,0.181976356137725,125.62939207055402,400.30447770848,276.354627848334,4.29565864685051,13362328043.0079,340.0,4.89485584551,35002234.0,2.35451095094577,11.7135380558852,88.016,112.5,12964827.4736,4.92506539486008
SDN,2002,487.1,8118.738,0.226678385787848,151.981615205244,423.408656048912,283.883843686896,4.76227165069815,14975626178.2221,360.0,4.89485584551,35816110.0,2.29859041631338,11.728791876058,87.641,111.5,13602958.578,4.8047199769295
SDN,2003,643.7,9072.158,0.247579368450549,158.50462283438,419.604980788781,268.638415371988,7.588116261237,17780302166.5888,420.0,4.89485584551,36643433.0,2.28364386446159,11.7458235968229,88.077,110.3,14261624.1236,4.72849905782806
SDN,2004,657.2,10377.61,0.276709355759454,178.097037098425,413.843165705991,266.359774621213,6.96834962896737,21684761535.4789,480.0,4.89485584551,37503647.0,2.32039507492641,11.7589470698676,88.201,109.5,14948953.6942,4.70690082161087
SDN,2005,503.7,11994.757,0.312279538415717,193.60310067224302,393.501303816266,243.95793885151,8.41517978235453,27386699507.3892,610.0,4.89485584551,38410320.0,2.38879919059693,11.76325268834,88.878,108.5,15671410.56,4.71967585314366
SDN,2006,644.7,11683.062,0.296759971353912,169.435515699019,398.7771918248,227.682388691372,9.71082883384359,36393186003.6832,760.0,4.89501738007,39368726.0,2.46455712804727,11.7638833423261,89.289,107.2,16408884.9968,4.59848873154681
SDN,2007,729.4,12676.819,0.313987556483334,166.887730059146,375.487765716414,199.575746208652,5.21259707283794,46533234126.9841,930.0,4.89501738007,40373635.0,2.52052281544384,11.7689625915526,87.596,106.1,17183019.056,4.6098675742716
SDN,2008,567.1,14051.944,0.33929476678716,173.151487549981,355.637457412627,181.491613804106,4.48114389835679,58032057416.2679,1140.0,4.89501738007,41415151.0,2.54698071437732,11.7859355384217,89.114,105.7,17990741.5944,4.59356377360644
SEN,1990,795.0,3182.956,0.439539310036645,297.427877387124,232.877028236821,157.583448440423,0.995201749411583,5716744852.50468,740.0,24.0737670136,7241573.0,3.00330381824357,19.3981059087577,67.425,138.6,2824213.47,3.7755084276346
SEN,1992,787.7,3479.983,0.452718051804207,313.187436655641,231.435672223244,160.105709603161,0.356096967639797,6004926101.4652,780.0,24.073841123,7686866.0,2.97477124101561,19.6688611457517,69.287,135.4,3022475.7112,3.38251900268126
SEN,1994,745.3,3901.688,0.479138022924818,346.690722931282,216.245576030868,156.46918319525,1.72484583261171,3877229737.07666,610.0,24.0738551233,8143140.0,2.84060543451063,19.9815427464099,75.733,134.4,3227940.696,3.24505492416128
SEN,1996,758.4,3740.34,0.435335255074541,309.213817580278,222.287814013751,157.888576152643,0.172182345876353,5065832118.5366,560.0,24.0738691085,8591861.0,2.62660207829954,20.3830811508706,75.111,133.4,3433307.6556,3.02780622729561
SEN,1997,699.0,3263.63,0.370332798309711,261.63078061478,229.795425803344,162.344671897936,3.7672881686684,4672258968.03193,560.0,24.073876096,8812695.0,2.53779357573532,20.6149991574655,76.906,131.3,3535653.234,2.93739450707352
SEN,1998,669.6,3428.645,0.37946936743134,259.549337782315,236.665206847713,161.874193243155,1.39612874451421,5058224886.77787,550.0,24.0738830785,9035367.0,2.4953247477924,20.8594736660946,79.136,127.3,3639445.8276,2.89333522345507
SEN,1999,803.3,3700.003,0.399346906440111,263.374524474299,243.317447614093,160.471049176068,2.97520696275934,5150798886.57698,550.0,24.0738830785,9265135.0,2.51118875660963,21.1035025393586,78.466,123.8,3746820.594,2.90762138680053
SEN,2000,879.3,3938.358,0.414308349942383,271.651083003203,252.247507906174,165.392053327191,1.3414278123679,4691828356.9328,530.0,24.0738830785,9505862.0,2.56502303422092,21.3399794779264,81.931,118.8,3859379.972,2.95989027976257
SEN,2001,887.0,4330.727,0.443774726937348,285.630522223763,265.57805378733,170.936273721498,0.654879361548195,4877598732.49845,510.0,24.0738830785,9758841.0,2.62649824342838,21.5636569957437,83.644,113.6,3981607.128,3.11789972367127
SEN,2002,651.6,4547.08,0.453655790758914,297.948974704389,262.556925467072,172.440357508902,1.4633476289219,5333863901.81261,490.0,24.0738830785,10023194.0,2.6728163964143,21.7806818864326,85.118,108.7,4109509.54,3.1618149258335
SEN,2003,1090.6,5012.789,0.486775142562272,307.951271430231,248.241689904288,157.04652383361,0.763968994264407,6871327280.44084,570.0,24.0738830785,10297956.0,2.70436216027113,21.9929663711906,86.863,103.8,4242757.872,3.19098112538843
SEN,2004,974.4,5280.48,0.499038115863849,306.321762062631,258.526160640132,158.689660266708,0.958003255529142,8040528592.73799,700.0,24.0891625445,10581316.0,2.71443753876563,22.1956229262976,89.405,99.5,4380664.824,3.19869998634441
SEN,2005,1201.1,5859.866,0.538991499928071,321.82281126273097,256.707102377982,153.275518017291,0.512350415160788,8702730297.54835,800.0,24.0891625445,10871908.0,2.70924103803779,22.3842033983363,90.839,95.0,4522713.728,3.19116968163268
SEN,2006,879.0,4789.102,0.428764133627956,256.53154471988597,246.488466096527,147.475178085312,2.34925527560084,9378279041.45491,830.0,24.0891625445,11169549.0,2.70090215502644,22.5539813648698,92.456,90.6,4675573.2114,3.32395713009002
SEN,2007,722.4,5372.155,0.468175486840091,274.43552496436104,245.93458577992,144.162155116118,2.62414862655321,11334237876.8954,900.0,24.0891625445,11474661.0,2.69499767677464,22.7018558543908,93.765,86.3,4833127.2132,3.31419470156678
SEN,2008,1174.2,4976.119,0.422165697261325,246.018383866649,242.538064632057,141.339817692454,3.01007147537479,13210074065.4676,1020.0,24.0891625445,11787123.0,2.6866451388673,22.8280641510231,95.498,82.3,4995382.7274,3.30203169630514
SLV,1991,1633.5,3230.627,0.596797794456547,158.770698218871,501.61870766075,133.449475173528,0.474120032426021,5310996633.41646,940.0,0.644112726617,5413269.0,1.4968857430448,18.5024427938091,101.103,59.4,2715295.7304,3.42931302568505
SLV,1992,2039.3,3428.645,0.623561309297882,156.681054734361,515.290837173631,129.476140773108,0.257100309563426,5954671445.63919,1070.0,0.64417259983,5498489.0,1.56201654628967,18.8168422270191,100.412,56.6,2810827.5768,3.4578079207511
SLV,1993,1986.9,3890.687,0.696750403426046,165.591474401832,534.296362476892,126.982233515815,0.236841614890955,6937988505.74713,1190.0,0.644231675382,5584047.0,1.54404551088459,19.0043529361411,99.735,53.7,2908171.6776,3.40456429398803
SLV,1998,1886.6,5812.195,0.988788548402655,199.30832137514102,621.723493164539,125.319681323466,9.19115364506113,12008418171.4286,1900.0,0.64452725924,5878097.0,0.665588091953419,20.2702167044879,96.098,39.2,3329354.1408,2.23145638527303
SLV,1999,2250.0,5698.518,0.96403779063571,188.89542134280498,643.507276318055,126.090055055937,1.73129539645865,12464655104.0,1990.0,0.64452725924,5911094.0,0.559785419814522,20.6293623481542,95.184,36.5,3400061.2688,2.10151182254721
SLV,2000,2155.2,5742.522,0.966704908249661,186.34234663690998,667.273818431882,128.623914200564,1.32022269783253,13134147768.0,2110.0,0.648105654311,5940305.0,0.492955458735114,21.0095777910393,95.356,34.0,3469138.12,2.01127310087413
SLV,2001,1909.6,5947.874,0.996957271564477,189.76242854255602,695.482940321926,132.379326105222,2.01914984088762,13812744074.3771,2190.0,0.648105654311,5966027.0,0.432073286994099,21.408451554108,96.353,31.5,3500864.6436,0.910379631054065
SLV,2002,2476.8,6039.549,1.00856947283113,188.28111847641398,706.489209755198,131.888364844945,3.28517407927754,14306700000.0,2260.0,0.648105654311,5988233.0,0.371516522836751,21.8288266338334,95.74,29.3,3530662.1768,0.84754598346678
SLV,2003,2472.5,6552.929,1.0906056280387,199.69257938639302,735.316482935989,134.638260951288,0.938411744767956,15046700000.0,2420.0,0.648105654311,6008523.0,0.338258431634401,22.2648561052358,97.275,27.2,3559449.0252,0.812032583486092
SLV,2004,2486.1,6277.904,1.04132038391771,187.83556150797,726.890229419094,131.117988763373,2.29942462163651,15798300000.0,2620.0,0.648105654311,6028792.0,0.336769772271407,22.7106690693592,97.546,25.2,3588336.9984,0.808309884795233
SLV,2005,2632.6,6362.245,1.05152158172373,184.661643464693,747.886170974263,131.339091709587,0.322901899216178,17070200000.0,2790.0,0.648105654311,6050513.0,0.359640284135851,23.1586148149752,97.642,23.4,3618206.774,0.828967327310785
SLV,2006,2802.9,6486.923,1.06789643306505,180.718679571202,779.66254598948,131.941245854651,0.0939764978341982,18653600000.0,2980.0,0.648105654311,6074487.0,0.395447938011121,23.6077054737297,98.253,21.8,3650766.687,0.895865996468717
SLV,2007,2615.2,6901.294,1.13119870811825,183.795687091814,824.276152180313,133.927311493658,0.515834261681234,20376700000.0,3200.0,0.827160698732,6100868.0,0.433351492171299,24.0563801740998,100.795,20.2,3684924.272,0.931277832132047
SLV,2008,2905.3,6112.889,0.99726916543712,158.931251360922,833.341436054521,132.806670288458,1.67889518157309,22106800000.0,3460.0,0.827147764076,6129628.0,0.470300681347798,24.4911436713615,98.28,18.8,3720684.196,0.965759993816147
SRB,2006,4460.3,48958.117,6.6056346503689,733.431417565317,2302.39157187904,255.637255726727,17.0015782331642,29221081586.6368,3800.0,5.95783324771,7411569.0,-0.393204593401,15.0402161809463,102.435,8.8,3830298.8592,-0.0442994129354036
SRB,2007,3217.1,48811.437,6.61260104376042,684.034931395218,2244.62557401337,232.193397177193,8.71368536019093,39385398650.2091,4450.0,5.95783324771,7381579.0,-0.405458541825536,15.0935457034328,101.898,8.3,3828086.8694,-0.0577664782083411
SRB,2008,4580.0,49933.539,6.79347450913381,663.166656550662,2299.23766918029,224.447409883642,6.13301910915072,48856609868.3679,5520.0,5.95783324771,7350221.0,-0.425719156656785,15.1603876944652,101.752,7.8,3825055.0084,-0.0792318032781745
SSA,1991,1043.1904034784,472215.621479124,0.89686582814694,564.865166921188,690.425638984017,375.299204192055,0.732013572766461,311158000947.935,573.5826740355581,11.099150772126,526517575.605253,2.74680292631091,11.4235239672913,81.7825518015426,173.7965869451,150420847.583611,4.43176319768703
SSA,1999,1108.90957201587,520580.691518096,0.801565186120466,517.087448985894,665.255081510671,378.675187071312,2.7147440515842,332399838296.679,506.241456108672,11.2539872332912,649455216.53414,2.60486058863705,12.3421406219628,84.093,157.9404045778,209133172.103362,4.03101590982978
SSA,2000,1130.4725631682,553951.485560763,0.831310395512989,529.8412932230921,660.671854475462,372.043249801463,1.93751198775358,342127209242.607,491.393187375867,11.2800752796685,666359387.0,2.60282311012452,12.4815520679152,84.123,154.7985081775,217539632.736,4.01966868674637
SSA,2001,1129.7459798426,553342.293255363,0.809589453928549,510.57501556640295,660.142047399865,368.573768019532,4.24200399422432,332097244335.989,480.725666794485,11.3211007876418,683485056.0,2.57003492921454,12.629619706685,84.637,151.5826091298,226362638.5638,4.05581535503798
SSA,2002,1138.87542445026,557337.117948953,0.795377530205925,496.85425557332,656.312717687185,362.501649382886,3.24212748007954,349048025413.878,470.394881601307,11.6469463368589,700720220.0,2.52165922995688,12.7872513016725,84.227,148.4056299652,235315707.3192,3.95518837039734
SSA,2003,1112.3379945311,582613.060511164,0.811076210078028,495.41875701066,665.702895890076,360.150603415651,3.07935303761475,445886023322.711,517.23219486648,11.6547550782788,718320983.0,2.51181034850114,12.9501531312293,84.861,145.2269684822,244545507.1312,3.92230502466207
SSA,2004,1175.86332334121,637167.154478331,0.865363394101084,509.09711516762303,679.298627486248,351.035060856744,2.04537311809719,554442667882.248,629.161129552148,11.6552194971084,736300101.0,2.50293649016236,13.1163884336887,85.267,141.9299380972,254062328.1056,3.8916359928437
